"Plot Title: HS"
"#","Date Time, GMT-07:00","Batt, V (LGR S/N: 9668992, SEN S/N: 9668992)","rainfall, inches (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Attached (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Detached (LGR S/N: 9668992, SEN S/N: 9668992)","Stopped (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
522,10/31/11 01:30:00 AM,2.95,,,,,
523,10/31/11 01:45:00 AM,2.95,,,,,
524,10/31/11 02:00:00 AM,2.97,,,,,
525,10/31/11 02:15:00 AM,2.95,,,,,
526,10/31/11 02:30:00 AM,2.95,,,,,
527,10/31/11 02:45:00 AM,2.95,,,,,
528,10/31/11 03:00:00 AM,2.95,,,,,
529,10/31/11 03:15:00 AM,2.95,,,,,
530,10/31/11 03:30:00 AM,2.97,,,,,
531,10/31/11 03:45:00 AM,2.95,,,,,
532,10/31/11 04:00:00 AM,2.95,,,,,
533,10/31/11 04:15:00 AM,2.97,,,,,
534,10/31/11 04:30:00 AM,2.95,,,,,
535,10/31/11 04:45:00 AM,2.95,,,,,
536,10/31/11 05:00:00 AM,2.95,,,,,
537,10/31/11 05:15:00 AM,2.95,,,,,
538,10/31/11 05:30:00 AM,2.95,,,,,
539,10/31/11 05:45:00 AM,2.95,,,,,
540,10/31/11 06:00:00 AM,2.95,,,,,
541,10/31/11 06:15:00 AM,2.95,,,,,
542,10/31/11 06:30:00 AM,2.95,,,,,
543,10/31/11 06:45:00 AM,2.95,,,,,
544,10/31/11 07:00:00 AM,2.95,,,,,
545,10/31/11 07:15:00 AM,2.95,,,,,
546,10/31/11 07:30:00 AM,2.95,,,,,
547,10/31/11 07:45:00 AM,2.95,,,,,
548,10/31/11 08:00:00 AM,2.95,,,,,
549,10/31/11 08:15:00 AM,2.95,,,,,
550,10/31/11 08:30:00 AM,2.95,,,,,
551,10/31/11 08:45:00 AM,2.95,,,,,
552,10/31/11 09:00:00 AM,2.95,,,,,
553,10/31/11 09:15:00 AM,2.95,,,,,
554,10/31/11 09:30:00 AM,2.95,,,,,
555,10/31/11 09:45:00 AM,2.95,,,,,
556,10/31/11 10:00:00 AM,2.95,,,,,
557,10/31/11 10:15:00 AM,2.95,,,,,
558,10/31/11 10:30:00 AM,2.95,,,,,
559,10/31/11 10:45:00 AM,2.95,,,,,
560,10/31/11 11:00:00 AM,2.95,,,,,
561,10/31/11 11:15:00 AM,2.93,,,,,
562,10/31/11 11:30:00 AM,2.93,,,,,
563,10/31/11 11:45:00 AM,2.95,,,,,
564,10/31/11 12:00:00 PM,2.95,,,,,
565,10/31/11 12:15:00 PM,2.95,,,,,
566,10/31/11 12:30:00 PM,2.95,,,,,
567,10/31/11 12:45:00 PM,2.95,,,,,
568,10/31/11 01:00:00 PM,2.95,,,,,
569,10/31/11 01:15:00 PM,2.95,,,,,
570,10/31/11 01:30:00 PM,2.95,,,,,
571,10/31/11 01:45:00 PM,2.95,,,,,
572,10/31/11 02:00:00 PM,2.95,,,,,
573,10/31/11 02:15:00 PM,2.95,,,,,
574,10/31/11 02:30:00 PM,2.95,,,,,
575,10/31/11 02:45:00 PM,2.95,,,,,
576,10/31/11 03:00:00 PM,2.95,,,,,
577,10/31/11 03:15:00 PM,2.95,,,,,
578,10/31/11 03:30:00 PM,2.95,,,,,
579,10/31/11 03:45:00 PM,2.95,,,,,
580,10/31/11 04:00:00 PM,2.95,,,,,
581,10/31/11 04:15:00 PM,2.95,,,,,
582,10/31/11 04:30:00 PM,2.95,,,,,
583,10/31/11 04:45:00 PM,2.95,,,,,
584,10/31/11 05:00:00 PM,2.95,,,,,
585,10/31/11 05:15:00 PM,2.95,,,,,
586,10/31/11 05:30:00 PM,2.95,,,,,
587,10/31/11 05:45:00 PM,2.95,,,,,
588,10/31/11 06:00:00 PM,2.95,,,,,
589,10/31/11 06:15:00 PM,2.95,,,,,
590,10/31/11 06:30:00 PM,2.95,,,,,
591,10/31/11 06:45:00 PM,2.95,,,,,
592,10/31/11 07:00:00 PM,2.95,,,,,
593,10/31/11 07:15:00 PM,2.95,,,,,
594,10/31/11 07:30:00 PM,2.95,,,,,
595,10/31/11 07:45:00 PM,2.95,,,,,
596,10/31/11 08:00:00 PM,2.95,,,,,
597,10/31/11 08:15:00 PM,2.95,,,,,
598,10/31/11 08:30:00 PM,2.95,,,,,
599,10/31/11 08:45:00 PM,2.95,,,,,
600,10/31/11 09:00:00 PM,2.95,,,,,
601,10/31/11 09:15:00 PM,2.95,,,,,
602,10/31/11 09:30:00 PM,2.95,,,,,
603,10/31/11 09:45:00 PM,2.95,,,,,
604,10/31/11 10:00:00 PM,2.95,,,,,
605,10/31/11 10:15:00 PM,2.95,,,,,
606,10/31/11 10:30:00 PM,2.95,,,,,
607,10/31/11 10:45:00 PM,2.95,,,,,
608,10/31/11 11:00:00 PM,2.95,,,,,
609,10/31/11 11:15:00 PM,2.95,,,,,
610,10/31/11 11:30:00 PM,2.95,,,,,
611,10/31/11 11:45:00 PM,2.93,,,,,
612,11/01/11 12:00:00 AM,2.93,,,,,
613,11/01/11 12:15:00 AM,2.93,,,,,
614,11/01/11 12:30:00 AM,2.93,,,,,
615,11/01/11 12:45:00 AM,2.93,,,,,
616,11/01/11 01:00:00 AM,2.93,,,,,
617,11/01/11 01:15:00 AM,2.95,,,,,
618,11/01/11 01:30:00 AM,2.93,,,,,
619,11/01/11 01:45:00 AM,2.95,,,,,
620,11/01/11 02:00:00 AM,2.95,,,,,
621,11/01/11 02:15:00 AM,2.95,,,,,
622,11/01/11 02:30:00 AM,2.95,,,,,
623,11/01/11 02:45:00 AM,2.95,,,,,
624,11/01/11 03:00:00 AM,2.95,,,,,
625,11/01/11 03:15:00 AM,2.95,,,,,
626,11/01/11 03:30:00 AM,2.93,,,,,
627,11/01/11 03:45:00 AM,2.93,,,,,
628,11/01/11 04:00:00 AM,2.93,,,,,
629,11/01/11 04:15:00 AM,2.93,,,,,
630,11/01/11 04:30:00 AM,2.93,,,,,
631,11/01/11 04:45:00 AM,2.93,,,,,
632,11/01/11 05:00:00 AM,2.93,,,,,
633,11/01/11 05:15:00 AM,2.95,,,,,
634,11/01/11 05:30:00 AM,2.93,,,,,
635,11/01/11 05:45:00 AM,2.93,,,,,
636,11/01/11 06:00:00 AM,2.95,,,,,
637,11/01/11 06:15:00 AM,2.95,,,,,
638,11/01/11 06:30:00 AM,2.95,,,,,
639,11/01/11 06:45:00 AM,2.95,,,,,
640,11/01/11 07:00:00 AM,2.93,,,,,
641,11/01/11 07:15:00 AM,2.95,,,,,
642,11/01/11 07:30:00 AM,2.95,,,,,
643,11/01/11 07:45:00 AM,2.95,,,,,
644,11/01/11 08:00:00 AM,2.95,,,,,
645,11/01/11 08:15:00 AM,2.95,,,,,
646,11/01/11 08:30:00 AM,2.95,,,,,
647,11/01/11 08:45:00 AM,2.95,,,,,
648,11/01/11 09:00:00 AM,2.95,,,,,
649,11/01/11 09:15:00 AM,2.95,,,,,
650,11/01/11 09:30:00 AM,2.95,,,,,
651,11/01/11 09:45:00 AM,2.95,,,,,
652,11/01/11 10:00:00 AM,2.95,,,,,
653,11/01/11 10:15:00 AM,2.95,,,,,
654,11/01/11 10:30:00 AM,2.95,,,,,
655,11/01/11 10:45:00 AM,2.95,,,,,
656,11/01/11 11:00:00 AM,2.95,,,,,
657,11/01/11 11:15:00 AM,2.93,,,,,
658,11/01/11 11:30:00 AM,2.93,,,,,
659,11/01/11 11:45:00 AM,2.95,,,,,
660,11/01/11 12:00:00 PM,2.95,,,,,
661,11/01/11 12:15:00 PM,2.95,,,,,
662,11/01/11 12:30:00 PM,2.95,,,,,
663,11/01/11 12:45:00 PM,2.95,,,,,
664,11/01/11 01:00:00 PM,2.95,,,,,
665,11/01/11 01:15:00 PM,2.95,,,,,
666,11/01/11 01:30:00 PM,2.95,,,,,
667,11/01/11 01:45:00 PM,2.95,,,,,
668,11/01/11 02:00:00 PM,2.95,,,,,
669,11/01/11 02:15:00 PM,2.95,,,,,
670,11/01/11 02:30:00 PM,2.95,,,,,
671,11/01/11 02:45:00 PM,2.95,,,,,
672,11/01/11 03:00:00 PM,2.95,,,,,
673,11/01/11 03:15:00 PM,2.95,,,,,
674,11/01/11 03:30:00 PM,2.95,,,,,
675,11/01/11 03:45:00 PM,2.95,,,,,
676,11/01/11 04:00:00 PM,2.95,,,,,
677,11/01/11 04:15:00 PM,2.95,,,,,
678,11/01/11 04:30:00 PM,2.95,,,,,
679,11/01/11 04:45:00 PM,2.95,,,,,
680,11/01/11 05:00:00 PM,2.95,,,,,
681,11/01/11 05:15:00 PM,2.95,,,,,
682,11/01/11 05:30:00 PM,2.95,,,,,
683,11/01/11 05:45:00 PM,2.95,,,,,
684,11/01/11 06:00:00 PM,2.95,,,,,
685,11/01/11 06:15:00 PM,2.95,,,,,
686,11/01/11 06:30:00 PM,2.95,,,,,
687,11/01/11 06:45:00 PM,2.95,,,,,
688,11/01/11 07:00:00 PM,2.95,,,,,
689,11/01/11 07:15:00 PM,2.95,,,,,
690,11/01/11 07:30:00 PM,2.95,,,,,
691,11/01/11 07:45:00 PM,2.95,,,,,
692,11/01/11 08:00:00 PM,2.95,,,,,
693,11/01/11 08:15:00 PM,2.95,,,,,
694,11/01/11 08:30:00 PM,2.95,,,,,
695,11/01/11 08:45:00 PM,2.95,,,,,
696,11/01/11 09:00:00 PM,2.95,,,,,
697,11/01/11 09:15:00 PM,2.95,,,,,
698,11/01/11 09:30:00 PM,2.95,,,,,
699,11/01/11 09:45:00 PM,2.95,,,,,
700,11/01/11 10:00:00 PM,2.93,,,,,
701,11/01/11 10:15:00 PM,2.95,,,,,
702,11/01/11 10:30:00 PM,2.95,,,,,
703,11/01/11 10:45:00 PM,2.95,,,,,
704,11/01/11 11:00:00 PM,2.95,,,,,
705,11/01/11 11:15:00 PM,2.95,,,,,
706,11/01/11 11:30:00 PM,2.95,,,,,
707,11/01/11 11:45:00 PM,2.95,,,,,
708,11/02/11 12:00:00 AM,2.95,,,,,
709,11/02/11 12:15:00 AM,2.95,,,,,
710,11/02/11 12:30:00 AM,2.95,,,,,
711,11/02/11 12:45:00 AM,2.95,,,,,
712,11/02/11 01:00:00 AM,2.95,,,,,
713,11/02/11 01:15:00 AM,2.95,,,,,
714,11/02/11 01:30:00 AM,2.95,,,,,
715,11/02/11 01:45:00 AM,2.95,,,,,
716,11/02/11 02:00:00 AM,2.95,,,,,
717,11/02/11 02:15:00 AM,2.95,,,,,
718,11/02/11 02:30:00 AM,2.95,,,,,
719,11/02/11 02:45:00 AM,2.95,,,,,
720,11/02/11 03:00:00 AM,2.95,,,,,
721,11/02/11 03:15:00 AM,2.95,,,,,
722,11/02/11 03:30:00 AM,2.95,,,,,
723,11/02/11 03:45:00 AM,2.95,,,,,
724,11/02/11 04:00:00 AM,2.95,,,,,
725,11/02/11 04:15:00 AM,2.95,,,,,
726,11/02/11 04:30:00 AM,2.95,,,,,
727,11/02/11 04:45:00 AM,2.95,,,,,
728,11/02/11 05:00:00 AM,2.95,,,,,
729,11/02/11 05:15:00 AM,2.95,,,,,
730,11/02/11 05:30:00 AM,2.95,,,,,
731,11/02/11 05:45:00 AM,2.95,,,,,
732,11/02/11 06:00:00 AM,2.95,,,,,
733,11/02/11 06:15:00 AM,2.95,,,,,
734,11/02/11 06:30:00 AM,2.95,,,,,
735,11/02/11 06:45:00 AM,2.95,,,,,
736,11/02/11 07:00:00 AM,2.95,,,,,
737,11/02/11 07:15:00 AM,2.95,,,,,
738,11/02/11 07:30:00 AM,2.93,,,,,
739,11/02/11 07:45:00 AM,2.93,,,,,
740,11/02/11 08:00:00 AM,2.93,,,,,
741,11/02/11 08:15:00 AM,2.93,,,,,
742,11/02/11 08:30:00 AM,2.93,,,,,
743,11/02/11 08:45:00 AM,2.95,,,,,
744,11/02/11 09:00:00 AM,2.95,,,,,
745,11/02/11 09:15:00 AM,2.95,,,,,
746,11/02/11 09:30:00 AM,2.95,,,,,
747,11/02/11 09:45:00 AM,2.95,,,,,
748,11/02/11 10:00:00 AM,2.95,,,,,
749,11/02/11 10:15:00 AM,2.93,,,,,
750,11/02/11 10:30:00 AM,2.95,,,,,
751,11/02/11 10:45:00 AM,2.95,,,,,
752,11/02/11 11:00:00 AM,2.95,,,,,
753,11/02/11 11:15:00 AM,2.95,,,,,
754,11/02/11 11:30:00 AM,2.95,,,,,
755,11/02/11 11:45:00 AM,2.95,,,,,
756,11/02/11 12:00:00 PM,2.95,,,,,
757,11/02/11 12:15:00 PM,2.95,,,,,
758,11/02/11 12:30:00 PM,2.95,,,,,
759,11/02/11 12:45:00 PM,2.95,,,,,
760,11/02/11 01:00:00 PM,2.93,,,,,
761,11/02/11 01:15:00 PM,2.95,,,,,
762,11/02/11 01:30:00 PM,2.95,,,,,
763,11/02/11 01:45:00 PM,2.95,,,,,
764,11/02/11 02:00:00 PM,2.95,,,,,
765,11/02/11 02:15:00 PM,2.95,,,,,
766,11/02/11 02:30:00 PM,2.95,,,,,
767,11/02/11 02:45:00 PM,2.95,,,,,
768,11/02/11 03:00:00 PM,2.95,,,,,
769,11/02/11 03:15:00 PM,2.95,,,,,
770,11/02/11 03:30:00 PM,2.95,,,,,
771,11/02/11 03:45:00 PM,2.95,,,,,
772,11/02/11 04:00:00 PM,2.95,,,,,
773,11/02/11 04:15:00 PM,2.95,,,,,
774,11/02/11 04:30:00 PM,2.95,,,,,
775,11/02/11 04:45:00 PM,2.95,,,,,
776,11/02/11 05:00:00 PM,2.95,,,,,
777,11/02/11 05:15:00 PM,2.95,,,,,
778,11/02/11 05:30:00 PM,2.95,,,,,
779,11/02/11 05:45:00 PM,2.95,,,,,
780,11/02/11 06:00:00 PM,2.95,,,,,
781,11/02/11 06:15:00 PM,2.95,,,,,
782,11/02/11 06:30:00 PM,2.95,,,,,
783,11/02/11 06:45:00 PM,2.95,,,,,
784,11/02/11 07:00:00 PM,2.95,,,,,
785,11/02/11 07:15:00 PM,2.95,,,,,
786,11/02/11 07:30:00 PM,2.95,,,,,
787,11/02/11 07:45:00 PM,2.95,,,,,
788,11/02/11 08:00:00 PM,2.95,,,,,
789,11/02/11 08:15:00 PM,2.95,,,,,
790,11/02/11 08:30:00 PM,2.95,,,,,
791,11/02/11 08:45:00 PM,2.95,,,,,
792,11/02/11 09:00:00 PM,2.95,,,,,
793,11/02/11 09:15:00 PM,2.95,,,,,
794,11/02/11 09:30:00 PM,2.95,,,,,
795,11/02/11 09:45:00 PM,2.95,,,,,
796,11/02/11 10:00:00 PM,2.95,,,,,
797,11/02/11 10:15:00 PM,2.95,,,,,
798,11/02/11 10:30:00 PM,2.95,,,,,
799,11/02/11 10:45:00 PM,2.95,,,,,
800,11/02/11 11:00:00 PM,2.95,,,,,
801,11/02/11 11:15:00 PM,2.95,,,,,
802,11/02/11 11:30:00 PM,2.95,,,,,
803,11/02/11 11:45:00 PM,2.95,,,,,
804,11/03/11 12:00:00 AM,2.95,,,,,
805,11/03/11 12:15:00 AM,2.95,,,,,
806,11/03/11 12:30:00 AM,2.95,,,,,
807,11/03/11 12:45:00 AM,2.95,,,,,
808,11/03/11 01:00:00 AM,2.95,,,,,
809,11/03/11 01:15:00 AM,2.95,,,,,
810,11/03/11 01:30:00 AM,2.95,,,,,
811,11/03/11 01:45:00 AM,2.95,,,,,
812,11/03/11 02:00:00 AM,2.95,,,,,
813,11/03/11 02:15:00 AM,2.95,,,,,
814,11/03/11 02:30:00 AM,2.93,,,,,
815,11/03/11 02:45:00 AM,2.95,,,,,
816,11/03/11 03:00:00 AM,2.93,,,,,
817,11/03/11 03:15:00 AM,2.95,,,,,
818,11/03/11 03:30:00 AM,2.95,,,,,
819,11/03/11 03:45:00 AM,2.95,,,,,
820,11/03/11 04:00:00 AM,2.95,,,,,
821,11/03/11 04:15:00 AM,2.95,,,,,
822,11/03/11 04:30:00 AM,2.95,,,,,
823,11/03/11 04:45:00 AM,2.95,,,,,
824,11/03/11 05:00:00 AM,2.95,,,,,
825,11/03/11 05:15:00 AM,2.95,,,,,
826,11/03/11 05:30:00 AM,2.95,,,,,
827,11/03/11 05:45:00 AM,2.95,,,,,
828,11/03/11 06:00:00 AM,2.95,,,,,
829,11/03/11 06:15:00 AM,2.95,,,,,
830,11/03/11 06:30:00 AM,2.93,,,,,
831,11/03/11 06:45:00 AM,2.93,,,,,
832,11/03/11 07:00:00 AM,2.93,,,,,
833,11/03/11 07:15:00 AM,2.93,,,,,
834,11/03/11 07:30:00 AM,2.95,,,,,
835,11/03/11 07:45:00 AM,2.95,,,,,
836,11/03/11 08:00:00 AM,2.95,,,,,
837,11/03/11 08:15:00 AM,2.93,,,,,
838,11/03/11 08:30:00 AM,2.93,,,,,
839,11/03/11 08:45:00 AM,2.93,,,,,
840,11/03/11 09:00:00 AM,2.93,,,,,
841,11/03/11 09:15:00 AM,2.93,,,,,
842,11/03/11 09:30:00 AM,2.93,,,,,
843,11/03/11 09:45:00 AM,2.95,,,,,
844,11/03/11 10:00:00 AM,2.95,,,,,
845,11/03/11 10:15:00 AM,2.95,,,,,
846,11/03/11 10:30:00 AM,2.95,,,,,
847,11/03/11 10:45:00 AM,2.95,,,,,
848,11/03/11 11:00:00 AM,2.95,,,,,
849,11/03/11 11:15:00 AM,2.95,,,,,
850,11/03/11 11:30:00 AM,2.95,,,,,
851,11/03/11 11:45:00 AM,2.95,,,,,
852,11/03/11 12:00:00 PM,2.95,,,,,
853,11/03/11 12:15:00 PM,2.93,,,,,
854,11/03/11 12:30:00 PM,2.95,,,,,
855,11/03/11 12:45:00 PM,2.95,,,,,
856,11/03/11 01:00:00 PM,2.95,,,,,
857,11/03/11 01:15:00 PM,2.95,,,,,
858,11/03/11 01:30:00 PM,2.95,,,,,
859,11/03/11 01:45:00 PM,2.95,,,,,
860,11/03/11 02:00:00 PM,2.95,,,,,
861,11/03/11 02:15:00 PM,2.95,,,,,
862,11/03/11 02:30:00 PM,2.95,,,,,
863,11/03/11 02:45:00 PM,2.95,,,,,
864,11/03/11 03:00:00 PM,2.95,,,,,
865,11/03/11 03:15:00 PM,2.95,,,,,
866,11/03/11 03:30:00 PM,2.95,,,,,
867,11/03/11 03:45:00 PM,2.95,,,,,
868,11/03/11 04:00:00 PM,2.93,,,,,
869,11/03/11 04:15:00 PM,2.93,,,,,
870,11/03/11 04:30:00 PM,2.93,,,,,
871,11/03/11 04:45:00 PM,2.95,,,,,
872,11/03/11 05:00:00 PM,2.95,,,,,
873,11/03/11 05:15:00 PM,2.95,,,,,
874,11/03/11 05:30:00 PM,2.95,,,,,
875,11/03/11 05:45:00 PM,2.95,,,,,
876,11/03/11 06:00:00 PM,2.95,,,,,
877,11/03/11 06:15:00 PM,2.95,,,,,
878,11/03/11 06:30:00 PM,2.95,,,,,
879,11/03/11 06:45:00 PM,2.95,,,,,
880,11/03/11 07:00:00 PM,2.95,,,,,
881,11/03/11 07:15:00 PM,2.95,,,,,
882,11/03/11 07:30:00 PM,2.95,,,,,
883,11/03/11 07:45:00 PM,2.95,,,,,
884,11/03/11 08:00:00 PM,2.95,,,,,
885,11/03/11 08:15:00 PM,2.95,,,,,
886,11/03/11 08:30:00 PM,2.95,,,,,
887,11/03/11 08:45:00 PM,2.95,,,,,
888,11/03/11 09:00:00 PM,2.95,,,,,
889,11/03/11 09:15:00 PM,2.95,,,,,
890,11/03/11 09:30:00 PM,2.95,,,,,
891,11/03/11 09:45:00 PM,2.95,,,,,
892,11/03/11 10:00:00 PM,2.95,,,,,
893,11/03/11 10:06:04 PM,,0.01,,,,
894,11/03/11 10:15:00 PM,2.95,,,,,
895,11/03/11 10:30:00 PM,2.95,,,,,
896,11/03/11 10:45:00 PM,2.95,,,,,
897,11/03/11 11:00:00 PM,2.95,,,,,
898,11/03/11 11:15:00 PM,2.95,,,,,
899,11/03/11 11:19:46 PM,,0.02,,,,
900,11/03/11 11:24:12 PM,,0.03,,,,
901,11/03/11 11:26:50 PM,,0.04,,,,
902,11/03/11 11:28:40 PM,,0.05,,,,
903,11/03/11 11:30:00 PM,2.95,,,,,
904,11/03/11 11:30:18 PM,,0.06,,,,
905,11/03/11 11:42:31 PM,,0.07,,,,
906,11/03/11 11:45:00 PM,2.95,,,,,
907,11/04/11 12:00:00 AM,2.95,,,,,
908,11/04/11 12:15:00 AM,2.93,,,,,
909,11/04/11 12:30:00 AM,2.93,,,,,
910,11/04/11 12:45:00 AM,2.93,,,,,
911,11/04/11 01:00:00 AM,2.93,,,,,
912,11/04/11 01:15:00 AM,2.93,,,,,
913,11/04/11 01:30:00 AM,2.93,,,,,
914,11/04/11 01:45:00 AM,2.93,,,,,
915,11/04/11 02:00:00 AM,2.93,,,,,
916,11/04/11 02:15:00 AM,2.93,,,,,
917,11/04/11 02:30:00 AM,2.95,,,,,
918,11/04/11 02:45:00 AM,2.95,,,,,
919,11/04/11 02:50:46 AM,,0.08,,,,
920,11/04/11 03:00:00 AM,2.95,,,,,
921,11/04/11 03:00:31 AM,,0.09,,,,
922,11/04/11 03:15:00 AM,2.93,,,,,
923,11/04/11 03:30:00 AM,2.93,,,,,
924,11/04/11 03:45:00 AM,2.93,,,,,
925,11/04/11 03:59:12 AM,,0.10,,,,
926,11/04/11 04:00:00 AM,2.93,,,,,
927,11/04/11 04:01:02 AM,,0.11,,,,
928,11/04/11 04:04:38 AM,,0.12,,,,
929,11/04/11 04:06:21 AM,,0.13,,,,
930,11/04/11 04:08:22 AM,,0.14,,,,
931,11/04/11 04:10:27 AM,,0.15,,,,
932,11/04/11 04:12:09 AM,,0.16,,,,
933,11/04/11 04:15:00 AM,2.93,,,,,
934,11/04/11 04:15:07 AM,,0.17,,,,
935,11/04/11 04:19:41 AM,,0.18,,,,
936,11/04/11 04:29:04 AM,,0.19,,,,
937,11/04/11 04:30:00 AM,2.93,,,,,
938,11/04/11 04:43:34 AM,,0.20,,,,
939,11/04/11 04:45:00 AM,2.93,,,,,
940,11/04/11 04:49:51 AM,,0.21,,,,
941,11/04/11 05:00:00 AM,2.93,,,,,
942,11/04/11 05:15:00 AM,2.93,,,,,
943,11/04/11 05:30:00 AM,2.93,,,,,
944,11/04/11 05:45:00 AM,2.93,,,,,
945,11/04/11 06:00:00 AM,2.93,,,,,
946,11/04/11 06:15:00 AM,2.93,,,,,
947,11/04/11 06:30:00 AM,2.93,,,,,
948,11/04/11 06:45:00 AM,2.93,,,,,
949,11/04/11 07:00:00 AM,2.93,,,,,
950,11/04/11 07:15:00 AM,2.93,,,,,
951,11/04/11 07:30:00 AM,2.93,,,,,
952,11/04/11 07:45:00 AM,2.93,,,,,
953,11/04/11 08:00:00 AM,2.93,,,,,
954,11/04/11 08:15:00 AM,2.93,,,,,
955,11/04/11 08:30:00 AM,2.93,,,,,
956,11/04/11 08:45:00 AM,2.93,,,,,
957,11/04/11 09:00:00 AM,2.93,,,,,
958,11/04/11 09:15:00 AM,2.93,,,,,
959,11/04/11 09:30:00 AM,2.93,,,,,
960,11/04/11 09:45:00 AM,2.95,,,,,
961,11/04/11 10:00:00 AM,2.95,,,,,
962,11/04/11 10:15:00 AM,2.93,,,,,
963,11/04/11 10:30:00 AM,2.93,,,,,
964,11/04/11 10:45:00 AM,2.93,,,,,
965,11/04/11 11:00:00 AM,2.93,,,,,
966,11/04/11 11:15:00 AM,2.93,,,,,
967,11/04/11 11:30:00 AM,2.95,,,,,
968,11/04/11 11:45:00 AM,2.95,,,,,
969,11/04/11 12:00:00 PM,2.95,,,,,
970,11/04/11 12:15:00 PM,2.95,,,,,
971,11/04/11 12:30:00 PM,2.95,,,,,
972,11/04/11 12:45:00 PM,2.95,,,,,
973,11/04/11 01:00:00 PM,2.95,,,,,
974,11/04/11 01:15:00 PM,2.95,,,,,
975,11/04/11 01:30:00 PM,2.95,,,,,
976,11/04/11 01:45:00 PM,2.95,,,,,
977,11/04/11 02:00:00 PM,2.93,,,,,
978,11/04/11 02:15:00 PM,2.93,,,,,
979,11/04/11 02:30:00 PM,2.93,,,,,
980,11/04/11 02:45:00 PM,2.93,,,,,
981,11/04/11 03:00:00 PM,2.93,,,,,
982,11/04/11 03:15:00 PM,2.93,,,,,
983,11/04/11 03:30:00 PM,2.93,,,,,
984,11/04/11 03:45:00 PM,2.93,,,,,
985,11/04/11 04:00:00 PM,2.95,,,,,
986,11/04/11 04:15:00 PM,2.95,,,,,
987,11/04/11 04:30:00 PM,2.95,,,,,
988,11/04/11 04:45:00 PM,2.95,,,,,
989,11/04/11 05:00:00 PM,2.93,,,,,
990,11/04/11 05:15:00 PM,2.93,,,,,
991,11/04/11 05:30:00 PM,2.95,,,,,
992,11/04/11 05:45:00 PM,2.93,,,,,
993,11/04/11 06:00:00 PM,2.93,,,,,
994,11/04/11 06:15:00 PM,2.95,,,,,
995,11/04/11 06:30:00 PM,2.95,,,,,
996,11/04/11 06:45:00 PM,2.93,,,,,
997,11/04/11 07:00:00 PM,2.93,,,,,
998,11/04/11 07:15:00 PM,2.93,,,,,
999,11/04/11 07:30:00 PM,2.93,,,,,
1000,11/04/11 07:45:00 PM,2.93,,,,,
1001,11/04/11 08:00:00 PM,2.93,,,,,
1002,11/04/11 08:15:00 PM,2.93,,,,,
1003,11/04/11 08:30:00 PM,2.93,,,,,
1004,11/04/11 08:45:00 PM,2.93,,,,,
1005,11/04/11 09:00:00 PM,2.93,,,,,
1006,11/04/11 09:15:00 PM,2.93,,,,,
1007,11/04/11 09:30:00 PM,2.93,,,,,
1008,11/04/11 09:45:00 PM,2.93,,,,,
1009,11/04/11 10:00:00 PM,2.93,,,,,
1010,11/04/11 10:15:00 PM,2.93,,,,,
1011,11/04/11 10:30:00 PM,2.93,,,,,
1012,11/04/11 10:45:00 PM,2.93,,,,,
1013,11/04/11 11:00:00 PM,2.93,,,,,
1014,11/04/11 11:15:00 PM,2.93,,,,,
1015,11/04/11 11:30:00 PM,2.93,,,,,
1016,11/04/11 11:45:00 PM,2.93,,,,,
1017,11/05/11 12:00:00 AM,2.93,,,,,
1018,11/05/11 12:15:00 AM,2.93,,,,,
1019,11/05/11 12:30:00 AM,2.93,,,,,
1020,11/05/11 12:45:00 AM,2.93,,,,,
1021,11/05/11 01:00:00 AM,2.93,,,,,
1022,11/05/11 01:15:00 AM,2.93,,,,,
1023,11/05/11 01:30:00 AM,2.93,,,,,
1024,11/05/11 01:45:00 AM,2.93,,,,,
1025,11/05/11 02:00:00 AM,2.93,,,,,
1026,11/05/11 02:15:00 AM,2.93,,,,,
1027,11/05/11 02:30:00 AM,2.93,,,,,
1028,11/05/11 02:45:00 AM,2.93,,,,,
1029,11/05/11 03:00:00 AM,2.93,,,,,
1030,11/05/11 03:15:00 AM,2.93,,,,,
1031,11/05/11 03:30:00 AM,2.93,,,,,
1032,11/05/11 03:45:00 AM,2.93,,,,,
1033,11/05/11 04:00:00 AM,2.93,,,,,
1034,11/05/11 04:15:00 AM,2.93,,,,,
1035,11/05/11 04:30:00 AM,2.93,,,,,
1036,11/05/11 04:45:00 AM,2.93,,,,,
1037,11/05/11 05:00:00 AM,2.93,,,,,
1038,11/05/11 05:15:00 AM,2.93,,,,,
1039,11/05/11 05:30:00 AM,2.93,,,,,
1040,11/05/11 05:45:00 AM,2.93,,,,,
1041,11/05/11 06:00:00 AM,2.93,,,,,
1042,11/05/11 06:15:00 AM,2.93,,,,,
1043,11/05/11 06:30:00 AM,2.93,,,,,
1044,11/05/11 06:45:00 AM,2.93,,,,,
1045,11/05/11 07:00:00 AM,2.93,,,,,
1046,11/05/11 07:15:00 AM,2.93,,,,,
1047,11/05/11 07:30:00 AM,2.93,,,,,
1048,11/05/11 07:45:00 AM,2.93,,,,,
1049,11/05/11 08:00:00 AM,2.93,,,,,
