"Plot Title: HS"
"#","Date Time, GMT-07:00","Batt, V (LGR S/N: 9668992, SEN S/N: 9668992)","rainfall, inches (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Detached (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Attached (LGR S/N: 9668992, SEN S/N: 9668992)","Stopped (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
1514,06/27/11 11:30:23 AM,3.01,,,,,
1515,06/27/11 11:30:24 AM,3.01,,,,,
1516,06/27/11 11:30:25 AM,3.01,,,,,
1517,06/27/11 11:30:26 AM,3.01,,,,,
1518,06/27/11 11:30:27 AM,3.01,,,,,
1519,06/27/11 11:30:28 AM,3.01,,,,,
1520,06/27/11 11:30:29 AM,3.01,,,,,
1521,06/27/11 11:30:30 AM,3.01,,,,,
1522,06/27/11 11:30:31 AM,3.01,,,,,
1523,06/27/11 11:30:32 AM,3.01,,,,,
1524,06/27/11 11:30:33 AM,3.01,,,,,
1525,06/27/11 11:30:34 AM,3.01,,,,,
1526,06/27/11 11:30:35 AM,3.01,,,,,
1527,06/27/11 11:30:36 AM,3.01,,,,,
1528,06/27/11 11:30:37 AM,3.01,,,,,
1529,06/27/11 11:30:38 AM,3.01,,,,,
1530,06/27/11 11:30:39 AM,3.01,,,,,
1531,06/27/11 11:30:40 AM,3.01,,,,,
1532,06/27/11 11:30:41 AM,3.01,,,,,
1533,06/27/11 11:30:42 AM,3.01,,,,,
1534,06/27/11 11:30:43 AM,3.01,,,,,
1535,06/27/11 11:30:44 AM,3.01,,,,,
1536,06/27/11 11:30:45 AM,3.01,,,,,
1537,06/27/11 11:30:46 AM,3.01,,,,,
1538,06/27/11 11:30:47 AM,3.01,,,,,
1539,06/27/11 11:30:48 AM,3.01,,,,,
1540,06/27/11 11:30:49 AM,3.01,,,,,
1541,06/27/11 11:30:50 AM,3.01,,,,,
1542,06/27/11 11:30:51 AM,3.01,,,,,
1543,06/27/11 11:30:52 AM,3.01,,,,,
1544,06/27/11 11:30:53 AM,3.01,,,,,
1545,06/27/11 11:30:54 AM,3.01,,,,,
1546,06/27/11 11:30:55 AM,3.01,,,,,
1547,06/27/11 11:30:56 AM,3.01,,,,,
1548,06/27/11 11:30:57 AM,3.01,,,,,
1549,06/27/11 11:30:58 AM,3.01,,,,,
1550,06/27/11 11:30:59 AM,3.01,,,,,
1551,06/27/11 11:31:00 AM,3.01,,,,,
1552,06/27/11 11:31:01 AM,3.01,,,,,
1553,06/27/11 11:31:02 AM,3.01,,,,,
1554,06/27/11 11:31:03 AM,3.01,,,,,
1555,06/27/11 11:31:04 AM,3.01,,,,,
1556,06/27/11 11:31:05 AM,3.01,,,,,
1557,06/27/11 11:31:06 AM,3.01,,,,,
1558,06/27/11 11:31:07 AM,3.01,,,,,
1559,06/27/11 11:31:08 AM,3.01,,,,,
1560,06/27/11 11:31:09 AM,3.01,,,,,
1561,06/27/11 11:31:10 AM,3.01,,,,,
1562,06/27/11 11:31:11 AM,3.01,,,,,
1563,06/27/11 11:31:12 AM,3.01,,,,,
1564,06/27/11 11:31:13 AM,3.01,,,,,
1565,06/27/11 11:31:14 AM,3.01,,,,,
1566,06/27/11 11:31:15 AM,3.01,,,,,
1567,06/27/11 11:31:16 AM,3.01,,,,,
1568,06/27/11 11:31:17 AM,3.01,,,,,
1569,06/27/11 11:31:18 AM,3.01,,,,,
1570,06/27/11 11:31:19 AM,3.01,,,,,
1571,06/27/11 11:31:20 AM,3.01,,,,,
1572,06/27/11 11:31:21 AM,3.01,,,,,
1573,06/27/11 11:31:22 AM,3.01,,,,,
1574,06/27/11 11:31:23 AM,3.01,,,,,
1575,06/27/11 11:31:24 AM,3.01,,,,,
1576,06/27/11 11:31:25 AM,3.01,,,,,
1577,06/27/11 11:31:26 AM,3.01,,,,,
1578,06/27/11 11:31:27 AM,3.01,,,,,
1579,06/27/11 11:31:28 AM,3.01,,,,,
1580,06/27/11 11:31:29 AM,3.01,,,,,
1581,06/27/11 11:31:30 AM,3.01,,,,,
1582,06/27/11 11:31:31 AM,3.01,,,,,
1583,06/27/11 11:31:32 AM,3.01,,,,,
1584,06/27/11 11:31:33 AM,3.01,,,,,
1585,06/27/11 11:31:34 AM,3.01,,,,,
1586,06/27/11 11:31:35 AM,3.01,,,,,
1587,06/27/11 11:31:36 AM,3.01,,,,,
1588,06/27/11 11:31:37 AM,3.01,,,,,
1589,06/27/11 11:31:38 AM,3.01,,,,,
1590,06/27/11 11:31:39 AM,3.01,,,,,
1591,06/27/11 11:31:40 AM,3.01,,,,,
1592,06/27/11 11:31:41 AM,3.01,,,,,
1593,06/27/11 11:31:42 AM,3.01,,,,,
1594,06/27/11 11:31:43 AM,3.01,,,,,
1595,06/27/11 11:31:44 AM,3.01,,,,,
1596,06/27/11 11:31:45 AM,3.01,,,,,
1597,06/27/11 11:31:46 AM,3.01,,,,,
1598,06/27/11 11:31:47 AM,3.01,,,,,
1599,06/27/11 11:31:48 AM,3.01,,,,,
1600,06/27/11 11:31:49 AM,3.01,,,,,
1601,06/27/11 11:31:50 AM,3.01,,,,,
1602,06/27/11 11:31:51 AM,3.01,,,,,
1603,06/27/11 11:31:52 AM,3.01,,,,,
1604,06/27/11 11:31:53 AM,3.01,,,,,
1605,06/27/11 11:31:54 AM,3.01,,,,,
1606,06/27/11 11:31:55 AM,3.01,,,,,
1607,06/27/11 11:31:56 AM,3.01,,,,,
1608,06/27/11 11:31:57 AM,3.01,,,,,
1609,06/27/11 11:31:58 AM,3.01,,,,,
1610,06/27/11 11:31:59 AM,3.01,,,,,
1611,06/27/11 11:32:00 AM,3.01,,,,,
1612,06/27/11 11:32:01 AM,3.01,,,,,
1613,06/27/11 11:32:02 AM,3.01,,,,,
1614,06/27/11 11:32:03 AM,3.01,,,,,
1615,06/27/11 11:32:04 AM,3.01,,,,,
1616,06/27/11 11:32:05 AM,3.01,,,,,
1617,06/27/11 11:32:06 AM,3.01,,,,,
1618,06/27/11 11:32:07 AM,3.01,,,,,
1619,06/27/11 11:32:08 AM,3.01,,,,,
1620,06/27/11 11:32:09 AM,3.01,,,,,
1621,06/27/11 11:32:10 AM,3.01,,,,,
1622,06/27/11 11:32:11 AM,3.01,,,,,
1623,06/27/11 11:32:12 AM,3.01,,,,,
1624,06/27/11 11:32:13 AM,3.01,,,,,
1625,06/27/11 11:32:14 AM,3.01,,,,,
1626,06/27/11 11:32:15 AM,3.01,,,,,
1627,06/27/11 11:32:16 AM,3.01,,,,,
1628,06/27/11 11:32:17 AM,3.01,,,,,
1629,06/27/11 11:32:18 AM,3.01,,,,,
1630,06/27/11 11:32:19 AM,3.01,,,,,
1631,06/27/11 11:32:20 AM,3.01,,,,,
1632,06/27/11 11:32:21 AM,3.01,,,,,
1633,06/27/11 11:32:22 AM,3.01,,,,,
1634,06/27/11 11:32:23 AM,3.01,,,,,
1635,06/27/11 11:32:24 AM,3.01,,,,,
1636,06/27/11 11:32:25 AM,3.01,,,,,
1637,06/27/11 11:32:26 AM,3.01,,,,,
1638,06/27/11 11:32:27 AM,3.01,,,,,
1639,06/27/11 11:32:28 AM,3.01,,,,,
1640,06/27/11 11:32:29 AM,3.01,,,,,
1641,06/27/11 11:32:30 AM,3.01,,,,,
1642,06/27/11 11:32:31 AM,3.01,,,,,
1643,06/27/11 11:32:32 AM,3.01,,,,,
1644,06/27/11 11:32:33 AM,3.01,,,,,
1645,06/27/11 11:32:34 AM,3.01,,,,,
1646,06/27/11 11:32:35 AM,3.01,,,,,
1647,06/27/11 11:32:36 AM,3.01,,,,,
1648,06/27/11 11:32:37 AM,3.01,,,,,
1649,06/27/11 11:32:38 AM,3.01,,,,,
1650,06/27/11 11:32:39 AM,3.01,,,,,
1651,06/27/11 11:32:40 AM,3.01,,,,,
1652,06/27/11 11:32:41 AM,3.01,,,,,
1653,06/27/11 11:32:42 AM,3.01,,,,,
1654,06/27/11 11:32:43 AM,3.01,,,,,
1655,06/27/11 11:32:44 AM,3.01,,,,,
1656,06/27/11 11:32:45 AM,3.01,,,,,
1657,06/27/11 11:32:46 AM,3.01,,,,,
1658,06/27/11 11:32:47 AM,3.01,,,,,
1659,06/27/11 11:32:48 AM,3.01,,,,,
1660,06/27/11 11:32:49 AM,3.01,,,,,
1661,06/27/11 11:32:50 AM,3.01,,,,,
1662,06/27/11 11:32:51 AM,3.01,,,,,
1663,06/27/11 11:32:52 AM,3.01,,,,,
1664,06/27/11 11:32:53 AM,3.01,,,,,
1665,06/27/11 11:32:54 AM,3.01,,,,,
1666,06/27/11 11:32:55 AM,3.01,,,,,
1667,06/27/11 11:32:56 AM,3.01,,,,,
1668,06/27/11 11:32:57 AM,3.01,,,,,
1669,06/27/11 11:32:58 AM,3.01,,,,,
1670,06/27/11 11:32:59 AM,3.01,,,,,
1671,06/27/11 11:33:00 AM,3.01,,,,,
1672,06/27/11 11:33:01 AM,3.01,,,,,
1673,06/27/11 11:33:02 AM,3.01,,,,,
1674,06/27/11 11:33:03 AM,3.01,,,,,
1675,06/27/11 11:33:04 AM,3.01,,,,,
1676,06/27/11 11:33:05 AM,3.01,,,,,
1677,06/27/11 11:33:06 AM,3.01,,,,,
1678,06/27/11 11:33:07 AM,3.01,,,,,
1679,06/27/11 11:33:08 AM,3.01,,,,,
1680,06/27/11 11:33:09 AM,3.01,,,,,
1681,06/27/11 11:33:10 AM,3.01,,,,,
1682,06/27/11 11:33:11 AM,3.01,,,,,
1683,06/27/11 11:33:12 AM,3.01,,,,,
1684,06/27/11 11:33:13 AM,3.01,,,,,
1685,06/27/11 11:33:14 AM,3.01,,,,,
1686,06/27/11 11:33:15 AM,3.01,,,,,
1687,06/27/11 11:33:16 AM,3.01,,,,,
1688,06/27/11 11:33:17 AM,3.01,,,,,
1689,06/27/11 11:33:18 AM,3.01,,,,,
1690,06/27/11 11:33:19 AM,3.01,,,,,
1691,06/27/11 11:33:20 AM,3.01,,,,,
1692,06/27/11 11:33:21 AM,3.01,,,,,
1693,06/27/11 11:33:22 AM,3.01,,,,,
1694,06/27/11 11:33:23 AM,3.01,,,,,
1695,06/27/11 11:33:24 AM,3.01,,,,,
1696,06/27/11 11:33:25 AM,3.01,,,,,
1697,06/27/11 11:33:26 AM,3.01,,,,,
1698,06/27/11 11:33:27 AM,3.01,,,,,
1699,06/27/11 11:33:28 AM,3.01,,,,,
1700,06/27/11 11:33:29 AM,3.01,,,,,
1701,06/27/11 11:33:30 AM,3.01,,,,,
1702,06/27/11 11:33:31 AM,3.01,,,,,
1703,06/27/11 11:33:32 AM,3.01,,,,,
1704,06/27/11 11:33:33 AM,3.01,,,,,
1705,06/27/11 11:33:34 AM,3.01,,,,,
1706,06/27/11 11:33:35 AM,3.01,,,,,
1707,06/27/11 11:33:36 AM,3.01,,,,,
1708,06/27/11 11:33:37 AM,3.01,,,,,
1709,06/27/11 11:33:38 AM,3.01,,,,,
1710,06/27/11 11:33:39 AM,3.01,,,,,
1711,06/27/11 11:33:40 AM,3.01,,,,,
1712,06/27/11 11:33:41 AM,3.01,,,,,
1713,06/27/11 11:33:42 AM,3.01,,,,,
1714,06/27/11 11:33:43 AM,3.01,,,,,
1715,06/27/11 11:33:44 AM,3.01,,,,,
1716,06/27/11 11:33:45 AM,3.01,,,,,
1717,06/27/11 11:33:46 AM,3.01,,,,,
1718,06/27/11 11:33:47 AM,3.01,,,,,
1719,06/27/11 11:33:48 AM,3.01,,,,,
1720,06/27/11 11:33:49 AM,3.01,,,,,
1721,06/27/11 11:33:50 AM,3.01,,,,,
1722,06/27/11 11:33:51 AM,3.01,,,,,
1723,06/27/11 11:33:52 AM,3.01,,,,,
1724,06/27/11 11:33:53 AM,3.01,,,,,
1725,06/27/11 11:33:54 AM,3.01,,,,,
1726,06/27/11 11:33:55 AM,3.01,,,,,
1727,06/27/11 11:33:56 AM,3.01,,,,,
1728,06/27/11 11:33:57 AM,3.01,,,,,
1729,06/27/11 11:33:58 AM,3.01,,,,,
1730,06/27/11 11:33:59 AM,3.01,,,,,
1731,06/27/11 11:34:00 AM,3.01,,,,,
1732,06/27/11 11:34:01 AM,3.01,,,,,
1733,06/27/11 11:34:02 AM,3.01,,,,,
1734,06/27/11 11:34:03 AM,3.01,,,,,
1735,06/27/11 11:34:04 AM,3.01,,,,,
1736,06/27/11 11:34:05 AM,3.01,,,,,
1737,06/27/11 11:34:06 AM,3.01,,,,,
1738,06/27/11 11:34:07 AM,3.01,,,,,
1739,06/27/11 11:34:08 AM,3.01,,,,,
1740,06/27/11 11:34:09 AM,3.01,,,,,
1741,06/27/11 11:34:10 AM,3.01,,,,,
1742,06/27/11 11:34:11 AM,3.01,,,,,
1743,06/27/11 11:34:12 AM,3.01,,,,,
1744,06/27/11 11:34:13 AM,3.01,,,,,
1745,06/27/11 11:34:14 AM,3.01,,,,,
1746,06/27/11 11:34:15 AM,3.01,,,,,
1747,06/27/11 11:34:16 AM,3.01,,,,,
1748,06/27/11 11:34:17 AM,3.01,,,,,
1749,06/27/11 11:34:18 AM,3.01,,,,,
1750,06/27/11 11:34:19 AM,3.01,,,,,
1751,06/27/11 11:34:20 AM,3.01,,,,,
1752,06/27/11 11:34:21 AM,3.01,,,,,
1753,06/27/11 11:34:22 AM,3.01,,,,,
1754,06/27/11 11:34:23 AM,3.01,,,,,
1755,06/27/11 11:34:24 AM,3.01,,,,,
1756,06/27/11 11:34:25 AM,3.01,,,,,
1757,06/27/11 11:34:26 AM,3.01,,,,,
1758,06/27/11 11:34:27 AM,3.01,,,,,
1759,06/27/11 11:34:28 AM,3.01,,,,,
1760,06/27/11 11:34:29 AM,3.01,,,,,
1761,06/27/11 11:34:30 AM,3.01,,,,,
1762,06/27/11 11:34:31 AM,3.01,,,,,
1763,06/27/11 11:34:32 AM,3.01,,,,,
1764,06/27/11 11:34:33 AM,3.01,,,,,
1765,06/27/11 11:34:34 AM,3.01,,,,,
1766,06/27/11 11:34:35 AM,3.01,,,,,
1767,06/27/11 11:34:36 AM,3.01,,,,,
1768,06/27/11 11:34:37 AM,3.01,,,,,
1769,06/27/11 11:34:38 AM,3.01,,,,,
1770,06/27/11 11:34:39 AM,3.01,,,,,
1771,06/27/11 11:34:40 AM,3.01,,,,,
1772,06/27/11 11:34:41 AM,3.01,,,,,
1773,06/27/11 11:34:42 AM,3.01,,,,,
1774,06/27/11 11:34:43 AM,3.01,,,,,
1775,06/27/11 11:34:44 AM,3.01,,,,,
1776,06/27/11 11:34:45 AM,3.01,,,,,
1777,06/27/11 11:34:46 AM,3.01,,,,,
1778,06/27/11 11:34:47 AM,3.01,,,,,
1779,06/27/11 11:34:48 AM,3.01,,,,,
1780,06/27/11 11:34:49 AM,3.01,,,,,
1781,06/27/11 11:34:50 AM,3.01,,,,,
1782,06/27/11 11:34:51 AM,3.01,,,,,
1783,06/27/11 11:34:52 AM,3.01,,,,,
1784,06/27/11 11:34:53 AM,3.01,,,,,
1785,06/27/11 11:34:54 AM,3.01,,,,,
1786,06/27/11 11:34:55 AM,3.01,,,,,
1787,06/27/11 11:34:56 AM,3.01,,,,,
1788,06/27/11 11:34:57 AM,3.01,,,,,
1789,06/27/11 11:34:58 AM,3.01,,,,,
1790,06/27/11 11:34:59 AM,3.01,,,,,
1791,06/27/11 11:35:00 AM,3.01,,,,,
1792,06/27/11 11:35:01 AM,3.01,,,,,
1793,06/27/11 11:35:02 AM,3.01,,,,,
1794,06/27/11 11:35:03 AM,3.01,,,,,
1795,06/27/11 11:35:04 AM,3.01,,,,,
1796,06/27/11 11:35:05 AM,3.01,,,,,
1797,06/27/11 11:35:06 AM,3.01,,,,,
1798,06/27/11 11:35:07 AM,3.01,,,,,
1799,06/27/11 11:35:08 AM,3.01,,,,,
1800,06/27/11 11:35:09 AM,3.01,,,,,
1801,06/27/11 11:35:10 AM,3.01,,,,,
1802,06/27/11 11:35:11 AM,3.01,,,,,
1803,06/27/11 11:35:12 AM,3.01,,,,,
1804,06/27/11 11:35:13 AM,3.01,,,,,
1805,06/27/11 11:35:14 AM,3.01,,,,,
1806,06/27/11 11:35:15 AM,3.01,,,,,
1807,06/27/11 11:35:16 AM,3.01,,,,,
1808,06/27/11 11:35:17 AM,3.01,,,,,
1809,06/27/11 11:35:18 AM,3.01,,,,,
1810,06/27/11 11:35:19 AM,3.01,,,,,
1811,06/27/11 11:35:20 AM,3.01,,,,,
1812,06/27/11 11:35:21 AM,3.01,,,,,
1813,06/27/11 11:35:22 AM,3.01,,,,,
1814,06/27/11 11:35:23 AM,3.01,,,,,
1815,06/27/11 11:35:24 AM,3.01,,,,,
1816,06/27/11 11:35:25 AM,3.01,,,,,
1817,06/27/11 11:35:26 AM,3.01,,,,,
1818,06/27/11 11:35:27 AM,3.01,,,,,
1819,06/27/11 11:35:28 AM,3.01,,,,,
1820,06/27/11 11:35:29 AM,3.01,,,,,
1821,06/27/11 11:35:30 AM,3.01,,,,,
1822,06/27/11 11:35:31 AM,3.01,,,,,
1823,06/27/11 11:35:32 AM,3.01,,,,,
1824,06/27/11 11:35:33 AM,3.01,,,,,
1825,06/27/11 11:35:34 AM,3.01,,,,,
1826,06/27/11 11:35:35 AM,3.01,,,,,
1827,06/27/11 11:35:36 AM,3.01,,,,,
1828,06/27/11 11:35:37 AM,3.01,,,,,
1829,06/27/11 11:35:38 AM,3.01,,,,,
1830,06/27/11 11:35:39 AM,3.01,,,,,
1831,06/27/11 11:35:40 AM,3.01,,,,,
1832,06/27/11 11:35:41 AM,3.01,,,,,
1833,06/27/11 11:35:42 AM,3.01,,,,,
1834,06/27/11 11:35:43 AM,3.01,,,,,
1835,06/27/11 11:35:44 AM,3.01,,,,,
1836,06/27/11 11:35:45 AM,3.01,,,,,
1837,06/27/11 11:35:46 AM,3.01,,,,,
1838,06/27/11 11:35:47 AM,3.01,,,,,
1839,06/27/11 11:35:48 AM,3.01,,,,,
1840,06/27/11 11:35:49 AM,3.01,,,,,
1841,06/27/11 11:35:50 AM,3.01,,,,,
1842,06/27/11 11:35:51 AM,3.01,,,,,
1843,06/27/11 11:35:52 AM,3.01,,,,,
1844,06/27/11 11:35:53 AM,3.01,,,,,
1845,06/27/11 11:35:54 AM,3.01,,,,,
1846,06/27/11 11:35:55 AM,3.01,,,,,
1847,06/27/11 11:35:56 AM,3.01,,,,,
1848,06/27/11 11:35:57 AM,3.01,,,,,
1849,06/27/11 11:35:58 AM,3.01,,,,,
1850,06/27/11 11:35:59 AM,3.01,,,,,
1851,06/27/11 11:36:00 AM,3.01,,,,,
1852,06/27/11 11:36:01 AM,3.01,,,,,
1853,06/27/11 11:36:02 AM,3.01,,,,,
1854,06/27/11 11:36:03 AM,3.01,,,,,
1855,06/27/11 11:36:04 AM,3.01,,,,,
1856,06/27/11 11:36:05 AM,3.01,,,,,
1857,06/27/11 11:36:06 AM,3.01,,,,,
1858,06/27/11 11:36:07 AM,3.01,,,,,
1859,06/27/11 11:36:08 AM,3.01,,,,,
1860,06/27/11 11:36:09 AM,3.01,,,,,
1861,06/27/11 11:36:10 AM,3.01,,,,,
1862,06/27/11 11:36:11 AM,3.01,,,,,
1863,06/27/11 11:36:12 AM,3.01,,,,,
1864,06/27/11 11:36:13 AM,3.01,,,,,
1865,06/27/11 11:36:14 AM,3.01,,,,,
1866,06/27/11 11:36:15 AM,3.01,,,,,
1867,06/27/11 11:36:16 AM,3.01,,,,,
1868,06/27/11 11:36:17 AM,3.01,,,,,
1869,06/27/11 11:36:18 AM,3.01,,,,,
1870,06/27/11 11:36:19 AM,3.01,,,,,
1871,06/27/11 11:36:20 AM,3.01,,,,,
1872,06/27/11 11:36:21 AM,3.01,,,,,
1873,06/27/11 11:36:22 AM,3.01,,,,,
1874,06/27/11 11:36:23 AM,3.01,,,,,
1875,06/27/11 11:36:24 AM,3.01,,,,,
1876,06/27/11 11:36:25 AM,3.01,,,,,
1877,06/27/11 11:36:26 AM,3.01,,,,,
1878,06/27/11 11:36:27 AM,3.01,,,,,
1879,06/27/11 11:36:28 AM,3.01,,,,,
1880,06/27/11 11:36:29 AM,3.01,,,,,
1881,06/27/11 11:36:30 AM,3.01,,,,,
1882,06/27/11 11:36:31 AM,3.01,,,,,
1883,06/27/11 11:36:32 AM,3.01,,,,,
1884,06/27/11 11:36:33 AM,3.01,,,,,
1885,06/27/11 11:36:34 AM,3.01,,,,,
1886,06/27/11 11:36:35 AM,3.01,,,,,
1887,06/27/11 11:36:36 AM,3.01,,,,,
1888,06/27/11 11:36:37 AM,3.01,,,,,
1889,06/27/11 11:36:38 AM,3.01,,,,,
1890,06/27/11 11:36:39 AM,3.01,,,,,
1891,06/27/11 11:36:40 AM,3.01,,,,,
1892,06/27/11 11:36:41 AM,3.01,,,,,
1893,06/27/11 11:36:42 AM,3.01,,,,,
1894,06/27/11 11:36:43 AM,3.01,,,,,
1895,06/27/11 11:36:44 AM,3.01,,,,,
1896,06/27/11 11:36:45 AM,3.01,,,,,
1897,06/27/11 11:36:46 AM,3.01,,,,,
1898,06/27/11 11:36:47 AM,3.01,,,,,
1899,06/27/11 11:36:48 AM,3.01,,,,,
1900,06/27/11 11:36:49 AM,3.01,,,,,
1901,06/27/11 11:36:50 AM,3.01,,,,,
1902,06/27/11 11:36:51 AM,3.01,,,,,
1903,06/27/11 11:36:52 AM,3.01,,,,,
1904,06/27/11 11:36:53 AM,3.01,,,,,
1905,06/27/11 11:36:54 AM,3.01,,,,,
1906,06/27/11 11:36:55 AM,3.01,,,,,
1907,06/27/11 11:36:56 AM,3.01,,,,,
1908,06/27/11 11:36:57 AM,3.01,,,,,
1909,06/27/11 11:36:58 AM,3.01,,,,,
1910,06/27/11 11:36:59 AM,3.01,,,,,
1911,06/27/11 11:37:00 AM,3.01,,,,,
1912,06/27/11 11:37:01 AM,3.01,,,,,
1913,06/27/11 11:37:02 AM,3.01,,,,,
1914,06/27/11 11:37:03 AM,3.01,,,,,
1915,06/27/11 11:37:04 AM,3.01,,,,,
1916,06/27/11 11:37:05 AM,3.01,,,,,
1917,06/27/11 11:37:06 AM,3.01,,,,,
1918,06/27/11 11:37:07 AM,3.01,,,,,
1919,06/27/11 11:37:08 AM,3.01,,,,,
1920,06/27/11 11:37:09 AM,3.01,,,,,
1921,06/27/11 11:37:10 AM,3.01,,,,,
1922,06/27/11 11:37:11 AM,3.01,,,,,
1923,06/27/11 11:37:12 AM,3.01,,,,,
1924,06/27/11 11:37:13 AM,3.01,,,,,
1925,06/27/11 11:37:14 AM,3.01,,,,,
1926,06/27/11 11:37:15 AM,3.01,,,,,
1927,06/27/11 11:37:16 AM,3.01,,,,,
1928,06/27/11 11:37:17 AM,3.01,,,,,
1929,06/27/11 11:37:18 AM,3.01,,,,,
1930,06/27/11 11:37:19 AM,3.01,,,,,
1931,06/27/11 11:37:20 AM,3.01,,,,,
1932,06/27/11 11:37:21 AM,3.01,,,,,
1933,06/27/11 11:37:22 AM,3.01,,,,,
1934,06/27/11 11:37:23 AM,3.01,,,,,
1935,06/27/11 11:37:24 AM,3.01,,,,,
1936,06/27/11 11:37:25 AM,3.01,,,,,
1937,06/27/11 11:37:26 AM,3.01,,,,,
1938,06/27/11 11:37:27 AM,3.01,,,,,
1939,06/27/11 11:37:28 AM,3.01,,,,,
1940,06/27/11 11:37:29 AM,3.01,,,,,
1941,06/27/11 11:37:30 AM,3.01,,,,,
1942,06/27/11 11:37:31 AM,3.01,,,,,
1943,06/27/11 11:37:32 AM,3.01,,,,,
1944,06/27/11 11:37:33 AM,3.01,,,,,
1945,06/27/11 11:37:34 AM,3.01,,,,,
1946,06/27/11 11:37:35 AM,3.01,,,,,
1947,06/27/11 11:37:36 AM,3.01,,,,,
1948,06/27/11 11:37:37 AM,3.01,,,,,
1949,06/27/11 11:37:38 AM,3.01,,,,,
1950,06/27/11 11:37:39 AM,3.01,,,,,
1951,06/27/11 11:37:40 AM,3.01,,,,,
1952,06/27/11 11:37:41 AM,3.01,,,,,
1953,06/27/11 11:37:42 AM,3.01,,,,,
1954,06/27/11 11:37:43 AM,3.01,,,,,
1955,06/27/11 11:37:44 AM,3.01,,,,,
1956,06/27/11 11:37:45 AM,3.01,,,,,
1957,06/27/11 11:37:46 AM,3.01,,,,,
1958,06/27/11 11:37:47 AM,3.01,,,,,
1959,06/27/11 11:37:48 AM,3.01,,,,,
1960,06/27/11 11:37:49 AM,3.01,,,,,
1961,06/27/11 11:37:50 AM,3.01,,,,,
1962,06/27/11 11:37:51 AM,3.01,,,,,
1963,06/27/11 11:37:52 AM,3.01,,,,,
1964,06/27/11 11:37:53 AM,3.01,,,,,
1965,06/27/11 11:37:54 AM,3.01,,,,,
1966,06/27/11 11:37:55 AM,3.01,,,,,
1967,06/27/11 11:37:56 AM,3.01,,,,,
1968,06/27/11 11:37:57 AM,3.01,,,,,
1969,06/27/11 11:37:58 AM,3.01,,,,,
1970,06/27/11 11:37:59 AM,3.01,,,,,
1971,06/27/11 11:38:00 AM,3.01,,,,,
1972,06/27/11 11:38:01 AM,3.01,,,,,
1973,06/27/11 11:38:02 AM,3.01,,,,,
1974,06/27/11 11:38:03 AM,3.01,,,,,
1975,06/27/11 11:38:04 AM,3.01,,,,,
1976,06/27/11 11:38:05 AM,3.01,,,,,
1977,06/27/11 11:38:06 AM,3.01,,,,,
1978,06/27/11 11:38:07 AM,3.01,,,,,
1979,06/27/11 11:38:08 AM,3.01,,,,,
1980,06/27/11 11:38:09 AM,3.01,,,,,
1981,06/27/11 11:38:10 AM,3.01,,,,,
1982,06/27/11 11:38:11 AM,3.01,,,,,
1983,06/27/11 11:38:12 AM,3.01,,,,,
1984,06/27/11 11:38:13 AM,3.01,,,,,
1985,06/27/11 11:38:14 AM,3.01,,,,,
1986,06/27/11 11:38:15 AM,3.01,,,,,
1987,06/27/11 11:38:16 AM,3.01,,,,,
1988,06/27/11 11:38:17 AM,3.01,,,,,
1989,06/27/11 11:38:18 AM,3.01,,,,,
1990,06/27/11 11:38:19 AM,3.01,,,,,
1991,06/27/11 11:38:20 AM,3.01,,,,,
1992,06/27/11 11:38:21 AM,3.01,,,,,
1993,06/27/11 11:38:22 AM,3.01,,,,,
1994,06/27/11 11:38:23 AM,3.01,,,,,
1995,06/27/11 11:38:24 AM,3.01,,,,,
1996,06/27/11 11:38:25 AM,3.01,,,,,
1997,06/27/11 11:38:26 AM,3.01,,,,,
1998,06/27/11 11:38:27 AM,3.01,,,,,
1999,06/27/11 11:38:28 AM,3.01,,,,,
2000,06/27/11 11:38:29 AM,3.01,,,,,
2001,06/27/11 11:38:30 AM,3.01,,,,,
2002,06/27/11 11:38:31 AM,3.01,,,,,
2003,06/27/11 11:38:32 AM,3.01,,,,,
2004,06/27/11 11:38:33 AM,3.01,,,,,
2005,06/27/11 11:38:34 AM,3.01,,,,,
2006,06/27/11 11:38:35 AM,3.01,,,,,
2007,06/27/11 11:38:36 AM,3.01,,,,,
2008,06/27/11 11:38:37 AM,3.01,,,,,
2009,06/27/11 11:38:38 AM,3.01,,,,,
2010,06/27/11 11:38:39 AM,3.01,,,,,
2011,06/27/11 11:38:40 AM,3.01,,,,,
2012,06/27/11 11:38:41 AM,3.01,,,,,
2013,06/27/11 11:38:42 AM,3.01,,,,,
2014,06/27/11 11:38:43 AM,3.01,,,,,
2015,06/27/11 11:38:44 AM,3.01,,,,,
2016,06/27/11 11:38:45 AM,3.01,,,,,
2017,06/27/11 11:38:46 AM,3.01,,,,,
2018,06/27/11 11:38:47 AM,3.01,,,,,
2019,06/27/11 11:38:48 AM,3.01,,,,,
2020,06/27/11 11:38:49 AM,3.01,,,,,
2021,06/27/11 11:38:50 AM,3.01,,,,,
2022,06/27/11 11:38:51 AM,3.01,,,,,
2023,06/27/11 11:38:52 AM,3.01,,,,,
