"Plot Title: HS"
"#","Date Time, GMT-07:00","Batt, V (LGR S/N: 9668992, SEN S/N: 9668992)","rainfall, inches (LGR S/N: 9668992, SEN S/N: 9668992)","Coupler Attached (LGR S/N: 9668992, SEN S/N: 9668992)","Stopped (LGR S/N: 9668992, SEN S/N: 9668992)","End Of File (LGR S/N: 9668992, SEN S/N: 9668992)"
545,10/07/11 03:15:00 PM,2.95,,,,
546,10/07/11 03:30:00 PM,2.95,,,,
547,10/07/11 03:45:00 PM,2.95,,,,
548,10/07/11 04:00:00 PM,2.95,,,,
549,10/07/11 04:15:00 PM,2.95,,,,
550,10/07/11 04:30:00 PM,2.95,,,,
551,10/07/11 04:45:00 PM,2.95,,,,
552,10/07/11 05:00:00 PM,2.95,,,,
553,10/07/11 05:15:00 PM,2.95,,,,
554,10/07/11 05:30:00 PM,2.95,,,,
555,10/07/11 05:45:00 PM,2.97,,,,
556,10/07/11 06:00:00 PM,2.97,,,,
557,10/07/11 06:15:00 PM,2.95,,,,
558,10/07/11 06:30:00 PM,2.95,,,,
559,10/07/11 06:45:00 PM,2.95,,,,
560,10/07/11 07:00:00 PM,2.95,,,,
561,10/07/11 07:15:00 PM,2.97,,,,
562,10/07/11 07:30:00 PM,2.97,,,,
563,10/07/11 07:45:00 PM,2.97,,,,
564,10/07/11 08:00:00 PM,2.95,,,,
565,10/07/11 08:15:00 PM,2.95,,,,
566,10/07/11 08:30:00 PM,2.95,,,,
567,10/07/11 08:45:00 PM,2.95,,,,
568,10/07/11 09:00:00 PM,2.95,,,,
569,10/07/11 09:15:00 PM,2.95,,,,
570,10/07/11 09:30:00 PM,2.95,,,,
571,10/07/11 09:45:00 PM,2.95,,,,
572,10/07/11 10:00:00 PM,2.95,,,,
573,10/07/11 10:15:00 PM,2.95,,,,
574,10/07/11 10:30:00 PM,2.95,,,,
575,10/07/11 10:45:00 PM,2.95,,,,
576,10/07/11 11:00:00 PM,2.95,,,,
577,10/07/11 11:15:00 PM,2.95,,,,
578,10/07/11 11:30:00 PM,2.95,,,,
579,10/07/11 11:45:00 PM,2.95,,,,
580,10/08/11 12:00:00 AM,2.95,,,,
581,10/08/11 12:15:00 AM,2.95,,,,
582,10/08/11 12:30:00 AM,2.95,,,,
583,10/08/11 12:45:00 AM,2.95,,,,
584,10/08/11 01:00:00 AM,2.95,,,,
585,10/08/11 01:15:00 AM,2.95,,,,
586,10/08/11 01:30:00 AM,2.95,,,,
587,10/08/11 01:45:00 AM,2.95,,,,
588,10/08/11 02:00:00 AM,2.95,,,,
589,10/08/11 02:15:00 AM,2.95,,,,
590,10/08/11 02:30:00 AM,2.95,,,,
591,10/08/11 02:45:00 AM,2.95,,,,
592,10/08/11 03:00:00 AM,2.95,,,,
593,10/08/11 03:15:00 AM,2.95,,,,
594,10/08/11 03:30:00 AM,2.95,,,,
595,10/08/11 03:45:00 AM,2.95,,,,
596,10/08/11 04:00:00 AM,2.95,,,,
597,10/08/11 04:15:00 AM,2.95,,,,
598,10/08/11 04:30:00 AM,2.95,,,,
599,10/08/11 04:45:00 AM,2.95,,,,
600,10/08/11 05:00:00 AM,2.95,,,,
601,10/08/11 05:15:00 AM,2.95,,,,
602,10/08/11 05:30:00 AM,2.95,,,,
603,10/08/11 05:45:00 AM,2.95,,,,
604,10/08/11 06:00:00 AM,2.95,,,,
605,10/08/11 06:15:00 AM,2.95,,,,
606,10/08/11 06:30:00 AM,2.95,,,,
607,10/08/11 06:45:00 AM,2.95,,,,
608,10/08/11 07:00:00 AM,2.95,,,,
609,10/08/11 07:15:00 AM,2.95,,,,
610,10/08/11 07:30:00 AM,2.95,,,,
611,10/08/11 07:45:00 AM,2.95,,,,
612,10/08/11 08:00:00 AM,2.95,,,,
613,10/08/11 08:15:00 AM,2.95,,,,
614,10/08/11 08:30:00 AM,2.95,,,,
615,10/08/11 08:45:00 AM,2.95,,,,
616,10/08/11 09:00:00 AM,2.95,,,,
617,10/08/11 09:15:00 AM,2.95,,,,
618,10/08/11 09:30:00 AM,2.95,,,,
619,10/08/11 09:45:00 AM,2.95,,,,
620,10/08/11 10:00:00 AM,2.95,,,,
621,10/08/11 10:15:00 AM,2.95,,,,
622,10/08/11 10:30:00 AM,2.97,,,,
623,10/08/11 10:45:00 AM,2.97,,,,
624,10/08/11 11:00:00 AM,2.97,,,,
625,10/08/11 11:15:00 AM,2.97,,,,
626,10/08/11 11:30:00 AM,2.97,,,,
627,10/08/11 11:45:00 AM,2.97,,,,
628,10/08/11 12:00:00 PM,2.97,,,,
629,10/08/11 12:15:00 PM,2.97,,,,
630,10/08/11 12:30:00 PM,2.97,,,,
631,10/08/11 12:45:00 PM,2.97,,,,
632,10/08/11 01:00:00 PM,2.97,,,,
633,10/08/11 01:15:00 PM,2.97,,,,
634,10/08/11 01:30:00 PM,2.95,,,,
635,10/08/11 01:45:00 PM,2.95,,,,
636,10/08/11 02:00:00 PM,2.95,,,,
637,10/08/11 02:15:00 PM,2.95,,,,
638,10/08/11 02:30:00 PM,2.95,,,,
639,10/08/11 02:45:00 PM,2.95,,,,
640,10/08/11 03:00:00 PM,2.95,,,,
641,10/08/11 03:15:00 PM,2.95,,,,
642,10/08/11 03:30:00 PM,2.97,,,,
643,10/08/11 03:45:00 PM,2.97,,,,
644,10/08/11 04:00:00 PM,2.95,,,,
645,10/08/11 04:15:00 PM,2.95,,,,
646,10/08/11 04:30:00 PM,2.95,,,,
647,10/08/11 04:45:00 PM,2.95,,,,
648,10/08/11 05:00:00 PM,2.97,,,,
649,10/08/11 05:15:00 PM,2.95,,,,
650,10/08/11 05:30:00 PM,2.97,,,,
651,10/08/11 05:45:00 PM,2.95,,,,
652,10/08/11 06:00:00 PM,2.97,,,,
653,10/08/11 06:15:00 PM,2.97,,,,
654,10/08/11 06:30:00 PM,2.95,,,,
655,10/08/11 06:45:00 PM,2.97,,,,
656,10/08/11 07:00:00 PM,2.95,,,,
657,10/08/11 07:15:00 PM,2.95,,,,
658,10/08/11 07:30:00 PM,2.97,,,,
659,10/08/11 07:45:00 PM,2.97,,,,
660,10/08/11 08:00:00 PM,2.97,,,,
661,10/08/11 08:15:00 PM,2.95,,,,
662,10/08/11 08:30:00 PM,2.95,,,,
663,10/08/11 08:45:00 PM,2.95,,,,
664,10/08/11 09:00:00 PM,2.95,,,,
665,10/08/11 09:15:00 PM,2.95,,,,
666,10/08/11 09:30:00 PM,2.95,,,,
667,10/08/11 09:45:00 PM,2.95,,,,
668,10/08/11 10:00:00 PM,2.95,,,,
669,10/08/11 10:15:00 PM,2.95,,,,
670,10/08/11 10:30:00 PM,2.95,,,,
671,10/08/11 10:45:00 PM,2.95,,,,
672,10/08/11 11:00:00 PM,2.95,,,,
673,10/08/11 11:15:00 PM,2.95,,,,
674,10/08/11 11:30:00 PM,2.95,,,,
675,10/08/11 11:45:00 PM,2.95,,,,
676,10/09/11 12:00:00 AM,2.95,,,,
677,10/09/11 12:15:00 AM,2.95,,,,
678,10/09/11 12:30:00 AM,2.95,,,,
679,10/09/11 12:45:00 AM,2.95,,,,
680,10/09/11 01:00:00 AM,2.95,,,,
681,10/09/11 01:15:00 AM,2.95,,,,
682,10/09/11 01:30:00 AM,2.95,,,,
683,10/09/11 01:45:00 AM,2.95,,,,
684,10/09/11 02:00:00 AM,2.95,,,,
685,10/09/11 02:15:00 AM,2.95,,,,
686,10/09/11 02:30:00 AM,2.95,,,,
687,10/09/11 02:45:00 AM,2.95,,,,
688,10/09/11 03:00:00 AM,2.95,,,,
689,10/09/11 03:15:00 AM,2.95,,,,
690,10/09/11 03:30:00 AM,2.95,,,,
691,10/09/11 03:45:00 AM,2.95,,,,
692,10/09/11 04:00:00 AM,2.97,,,,
693,10/09/11 04:15:00 AM,2.97,,,,
694,10/09/11 04:30:00 AM,2.97,,,,
695,10/09/11 04:45:00 AM,2.97,,,,
696,10/09/11 05:00:00 AM,2.97,,,,
697,10/09/11 05:15:00 AM,2.97,,,,
698,10/09/11 05:30:00 AM,2.97,,,,
699,10/09/11 05:45:00 AM,2.97,,,,
700,10/09/11 06:00:00 AM,2.97,,,,
701,10/09/11 06:15:00 AM,2.97,,,,
702,10/09/11 06:30:00 AM,2.97,,,,
703,10/09/11 06:45:00 AM,2.95,,,,
704,10/09/11 07:00:00 AM,2.95,,,,
705,10/09/11 07:15:00 AM,2.95,,,,
706,10/09/11 07:30:00 AM,2.95,,,,
707,10/09/11 07:45:00 AM,2.95,,,,
708,10/09/11 08:00:00 AM,2.95,,,,
709,10/09/11 08:15:00 AM,2.95,,,,
710,10/09/11 08:30:00 AM,2.95,,,,
711,10/09/11 08:45:00 AM,2.95,,,,
712,10/09/11 09:00:00 AM,2.95,,,,
713,10/09/11 09:15:00 AM,2.95,,,,
714,10/09/11 09:30:00 AM,2.95,,,,
715,10/09/11 09:45:00 AM,2.95,,,,
716,10/09/11 10:00:00 AM,2.95,,,,
717,10/09/11 10:15:00 AM,2.97,,,,
718,10/09/11 10:30:00 AM,2.97,,,,
719,10/09/11 10:45:00 AM,2.95,,,,
720,10/09/11 11:00:00 AM,2.95,,,,
721,10/09/11 11:15:00 AM,2.95,,,,
722,10/09/11 11:30:00 AM,2.95,,,,
723,10/09/11 11:45:00 AM,2.95,,,,
724,10/09/11 12:00:00 PM,2.97,,,,
725,10/09/11 12:15:00 PM,2.97,,,,
726,10/09/11 12:30:00 PM,2.95,,,,
727,10/09/11 12:45:00 PM,2.95,,,,
728,10/09/11 01:00:00 PM,2.95,,,,
729,10/09/11 01:15:00 PM,2.95,,,,
730,10/09/11 01:30:00 PM,2.95,,,,
731,10/09/11 01:45:00 PM,2.95,,,,
732,10/09/11 02:00:00 PM,2.95,,,,
733,10/09/11 02:15:00 PM,2.95,,,,
734,10/09/11 02:30:00 PM,2.97,,,,
735,10/09/11 02:45:00 PM,2.97,,,,
736,10/09/11 03:00:00 PM,2.95,,,,
737,10/09/11 03:15:00 PM,2.95,,,,
738,10/09/11 03:30:00 PM,2.95,,,,
739,10/09/11 03:45:00 PM,2.95,,,,
740,10/09/11 04:00:00 PM,2.95,,,,
741,10/09/11 04:15:00 PM,2.95,,,,
742,10/09/11 04:30:00 PM,2.95,,,,
743,10/09/11 04:45:00 PM,2.97,,,,
744,10/09/11 05:00:00 PM,2.97,,,,
745,10/09/11 05:15:00 PM,2.97,,,,
746,10/09/11 05:30:00 PM,2.95,,,,
747,10/09/11 05:45:00 PM,2.97,,,,
748,10/09/11 06:00:00 PM,2.95,,,,
749,10/09/11 06:15:00 PM,2.95,,,,
750,10/09/11 06:30:00 PM,2.95,,,,
751,10/09/11 06:45:00 PM,2.97,,,,
752,10/09/11 07:00:00 PM,2.95,,,,
753,10/09/11 07:15:00 PM,2.95,,,,
754,10/09/11 07:30:00 PM,2.95,,,,
755,10/09/11 07:45:00 PM,2.95,,,,
756,10/09/11 08:00:00 PM,2.95,,,,
757,10/09/11 08:15:00 PM,2.95,,,,
758,10/09/11 08:30:00 PM,2.95,,,,
759,10/09/11 08:45:00 PM,2.95,,,,
760,10/09/11 09:00:00 PM,2.97,,,,
761,10/09/11 09:15:00 PM,2.97,,,,
762,10/09/11 09:30:00 PM,2.97,,,,
763,10/09/11 09:45:00 PM,2.97,,,,
764,10/09/11 10:00:00 PM,2.95,,,,
765,10/09/11 10:15:00 PM,2.95,,,,
766,10/09/11 10:30:00 PM,2.95,,,,
767,10/09/11 10:45:00 PM,2.95,,,,
768,10/09/11 11:00:00 PM,2.95,,,,
769,10/09/11 11:15:00 PM,2.95,,,,
770,10/09/11 11:30:00 PM,2.95,,,,
771,10/09/11 11:45:00 PM,2.95,,,,
772,10/10/11 12:00:00 AM,2.95,,,,
773,10/10/11 12:15:00 AM,2.95,,,,
774,10/10/11 12:30:00 AM,2.95,,,,
775,10/10/11 12:45:00 AM,2.95,,,,
776,10/10/11 01:00:00 AM,2.95,,,,
777,10/10/11 01:15:00 AM,2.95,,,,
778,10/10/11 01:30:00 AM,2.95,,,,
779,10/10/11 01:45:00 AM,2.95,,,,
780,10/10/11 02:00:00 AM,2.95,,,,
781,10/10/11 02:15:00 AM,2.95,,,,
782,10/10/11 02:30:00 AM,2.95,,,,
783,10/10/11 02:45:00 AM,2.95,,,,
784,10/10/11 03:00:00 AM,2.95,,,,
785,10/10/11 03:15:00 AM,2.95,,,,
786,10/10/11 03:30:00 AM,2.95,,,,
787,10/10/11 03:45:00 AM,2.95,,,,
788,10/10/11 04:00:00 AM,2.95,,,,
789,10/10/11 04:15:00 AM,2.95,,,,
790,10/10/11 04:30:00 AM,2.95,,,,
791,10/10/11 04:45:00 AM,2.95,,,,
792,10/10/11 05:00:00 AM,2.95,,,,
793,10/10/11 05:15:00 AM,2.95,,,,
794,10/10/11 05:30:00 AM,2.95,,,,
795,10/10/11 05:45:00 AM,2.95,,,,
796,10/10/11 06:00:00 AM,2.95,,,,
797,10/10/11 06:15:00 AM,2.95,,,,
798,10/10/11 06:30:00 AM,2.95,,,,
799,10/10/11 06:45:00 AM,2.95,,,,
800,10/10/11 07:00:00 AM,2.95,,,,
801,10/10/11 07:15:00 AM,2.95,,,,
802,10/10/11 07:30:00 AM,2.95,,,,
803,10/10/11 07:45:00 AM,2.95,,,,
804,10/10/11 08:00:00 AM,2.95,,,,
805,10/10/11 08:15:00 AM,2.97,,,,
806,10/10/11 08:30:00 AM,2.97,,,,
807,10/10/11 08:45:00 AM,2.97,,,,
808,10/10/11 09:00:00 AM,2.97,,,,
809,10/10/11 09:15:00 AM,2.95,,,,
810,10/10/11 09:30:00 AM,2.95,,,,
811,10/10/11 09:45:00 AM,2.95,,,,
812,10/10/11 10:00:00 AM,2.95,,,,
813,10/10/11 10:15:00 AM,2.95,,,,
814,10/10/11 10:30:00 AM,2.95,,,,
815,10/10/11 10:45:00 AM,2.97,,,,
816,10/10/11 11:00:00 AM,2.95,,,,
817,10/10/11 11:15:00 AM,2.97,,,,
818,10/10/11 11:30:00 AM,2.97,,,,
819,10/10/11 11:45:00 AM,2.97,,,,
820,10/10/11 12:00:00 PM,2.95,,,,
821,10/10/11 12:15:00 PM,2.95,,,,
822,10/10/11 12:30:00 PM,2.97,,,,
823,10/10/11 12:43:40 PM,,2.64,,,
824,10/10/11 12:45:00 PM,2.97,,,,
825,10/10/11 01:00:00 PM,2.97,,,,
826,10/10/11 01:05:14 PM,,2.65,,,
827,10/10/11 01:15:00 PM,2.97,,,,
828,10/10/11 01:30:00 PM,2.97,,,,
829,10/10/11 01:38:30 PM,,2.66,,,
830,10/10/11 01:45:00 PM,2.97,,,,
831,10/10/11 02:00:00 PM,2.97,,,,
832,10/10/11 02:00:57 PM,,2.67,,,
833,10/10/11 02:15:00 PM,2.97,,,,
834,10/10/11 02:30:00 PM,2.95,,,,
835,10/10/11 02:34:48 PM,,2.68,,,
836,10/10/11 02:45:00 PM,2.95,,,,
837,10/10/11 02:57:42 PM,,2.69,,,
838,10/10/11 03:00:00 PM,2.95,,,,
839,10/10/11 03:15:00 PM,2.95,,,,
840,10/10/11 03:22:27 PM,,2.70,,,
841,10/10/11 03:30:00 PM,2.95,,,,
842,10/10/11 03:45:00 PM,2.95,,,,
843,10/10/11 04:00:00 PM,2.95,,,,
844,10/10/11 04:15:00 PM,2.95,,,,
845,10/10/11 04:15:05 PM,,2.71,,,
846,10/10/11 04:30:00 PM,2.95,,,,
847,10/10/11 04:33:18 PM,,2.72,,,
848,10/10/11 04:39:29 PM,,2.73,,,
849,10/10/11 04:45:00 PM,2.95,,,,
850,10/10/11 04:47:09 PM,,2.74,,,
851,10/10/11 04:59:58 PM,,2.75,,,
852,10/10/11 05:00:00 PM,2.95,,,,
853,10/10/11 05:15:00 PM,2.95,,,,
854,10/10/11 05:23:31 PM,,2.76,,,
855,10/10/11 05:30:00 PM,2.95,,,,
856,10/10/11 05:38:08 PM,,2.77,,,
857,10/10/11 05:45:00 PM,2.95,,,,
858,10/10/11 05:46:06 PM,,2.78,,,
859,10/10/11 05:54:12 PM,,2.79,,,
860,10/10/11 06:00:00 PM,2.95,,,,
861,10/10/11 06:15:00 PM,2.95,,,,
862,10/10/11 06:27:51 PM,,2.80,,,
863,10/10/11 06:30:00 PM,2.95,,,,
864,10/10/11 06:45:00 PM,2.95,,,,
865,10/10/11 07:00:00 PM,2.95,,,,
866,10/10/11 07:03:00 PM,,2.81,,,
867,10/10/11 07:15:00 PM,2.95,,,,
868,10/10/11 07:30:00 PM,2.95,,,,
869,10/10/11 07:37:20 PM,,2.82,,,
870,10/10/11 07:45:00 PM,2.95,,,,
871,10/10/11 08:00:00 PM,2.95,,,,
872,10/10/11 08:00:20 PM,,2.83,,,
873,10/10/11 08:15:00 PM,2.95,,,,
874,10/10/11 08:30:00 PM,2.95,,,,
875,10/10/11 08:45:00 PM,2.95,,,,
876,10/10/11 09:00:00 PM,2.95,,,,
877,10/10/11 09:15:00 PM,2.95,,,,
878,10/10/11 09:16:16 PM,,2.84,,,
879,10/10/11 09:30:00 PM,2.95,,,,
880,10/10/11 09:45:00 PM,2.95,,,,
881,10/10/11 10:00:00 PM,2.95,,,,
882,10/10/11 10:15:00 PM,2.95,,,,
883,10/10/11 10:30:00 PM,2.95,,,,
884,10/10/11 10:45:00 PM,2.95,,,,
885,10/10/11 11:00:00 PM,2.95,,,,
886,10/10/11 11:15:00 PM,2.95,,,,
887,10/10/11 11:30:00 PM,2.95,,,,
888,10/10/11 11:32:32 PM,,2.85,,,
889,10/10/11 11:45:00 PM,2.95,,,,
890,10/11/11 12:00:00 AM,2.95,,,,
891,10/11/11 12:15:00 AM,2.95,,,,
892,10/11/11 12:30:00 AM,2.95,,,,
893,10/11/11 12:45:00 AM,2.95,,,,
894,10/11/11 01:00:00 AM,2.95,,,,
895,10/11/11 01:15:00 AM,2.95,,,,
896,10/11/11 01:30:00 AM,2.95,,,,
897,10/11/11 01:45:00 AM,2.95,,,,
898,10/11/11 02:00:00 AM,2.95,,,,
899,10/11/11 02:02:58 AM,,2.86,,,
900,10/11/11 02:15:00 AM,2.95,,,,
901,10/11/11 02:30:00 AM,2.95,,,,
902,10/11/11 02:45:00 AM,2.95,,,,
903,10/11/11 03:00:00 AM,2.95,,,,
904,10/11/11 03:15:00 AM,2.95,,,,
905,10/11/11 03:30:00 AM,2.95,,,,
906,10/11/11 03:45:00 AM,2.95,,,,
907,10/11/11 04:00:00 AM,2.95,,,,
908,10/11/11 04:15:00 AM,2.95,,,,
909,10/11/11 04:26:42 AM,,2.87,,,
910,10/11/11 04:30:00 AM,2.95,,,,
911,10/11/11 04:41:59 AM,,2.88,,,
912,10/11/11 04:45:00 AM,2.95,,,,
913,10/11/11 05:00:00 AM,2.95,,,,
914,10/11/11 05:15:00 AM,2.95,,,,
915,10/11/11 05:30:00 AM,2.95,,,,
916,10/11/11 05:42:57 AM,,2.89,,,
917,10/11/11 05:45:00 AM,2.95,,,,
918,10/11/11 06:00:00 AM,2.95,,,,
919,10/11/11 06:15:00 AM,2.97,,,,
920,10/11/11 06:30:00 AM,2.97,,,,
921,10/11/11 06:45:00 AM,2.97,,,,
922,10/11/11 07:00:00 AM,2.97,,,,
923,10/11/11 07:15:00 AM,2.97,,,,
924,10/11/11 07:30:00 AM,2.97,,,,
925,10/11/11 07:45:00 AM,2.95,,,,
926,10/11/11 08:00:00 AM,2.97,,,,
927,10/11/11 08:15:00 AM,2.97,,,,
928,10/11/11 08:30:00 AM,2.97,,,,
929,10/11/11 08:45:00 AM,2.95,,,,
930,10/11/11 09:00:00 AM,2.95,,,,
931,10/11/11 09:15:00 AM,2.95,,,,
932,10/11/11 09:30:00 AM,2.95,,,,
933,10/11/11 09:45:00 AM,2.95,,,,
934,10/11/11 10:00:00 AM,2.97,,,,
935,10/11/11 10:15:00 AM,2.95,,,,
936,10/11/11 10:30:00 AM,2.95,,,,
937,10/11/11 10:45:00 AM,2.95,,,,
938,10/11/11 11:00:00 AM,2.95,,,,
939,10/11/11 11:15:00 AM,2.95,,,,
940,10/11/11 11:29:21 AM,,,Logged,,
941,10/11/11 11:29:49 AM,,2.89,,Logged,Logged
